instance,database,test_time,db_name,batch_id,query_id,query_time
db.r4.large,aurora,2018-12-10-13:37:37,tpch_3g,4,8,1.166
db.r4.large,aurora,2018-12-10-13:37:37,tpch_3g,4,9,8.629
db.r4.large,aurora,2018-12-10-13:37:37,tpch_3g,4,10,5.536
db.r4.large,aurora,2018-12-10-13:37:37,tpch_3g,4,11,0.846
db.r4.large,aurora,2018-12-10-13:37:37,tpch_3g,4,12,7.299
db.r4.large,aurora,2018-12-10-13:37:37,tpch_3g,4,13,14.609
db.r4.large,aurora,2018-12-10-13:37:37,tpch_3g,4,14,2.313
db.r4.large,aurora,2018-12-10-13:37:37,tpch_3g,4,15,6.561
db.r4.large,aurora,2018-12-10-13:37:37,tpch_3g,4,16,0.948
db.r4.large,aurora,2018-12-10-13:37:37,tpch_3g,4,17,1.632
db.r4.large,aurora,2018-12-10-13:37:37,tpch_3g,4,18,8.338
db.r4.large,aurora,2018-12-10-13:37:37,tpch_3g,4,19,0.439
db.r4.large,aurora,2018-12-10-13:37:37,tpch_3g,4,20,65.956
db.r4.large,aurora,2018-12-10-13:37:37,tpch_3g,4,21,51.276
db.r4.large,aurora,2018-12-10-13:37:37,tpch_3g,4,22,0.614
db.r4.large,aurora,2018-12-10-13:41:37,tpch_10g,1,1,212.152
db.r4.large,aurora,2018-12-10-13:41:37,tpch_10g,1,2,15.541
db.r4.large,aurora,2018-12-10-13:41:37,tpch_10g,1,3,208.116
db.r4.large,aurora,2018-12-10-13:41:37,tpch_10g,1,4,5.621
db.r4.large,aurora,2018-12-10-13:41:37,tpch_10g,1,5,17.217
db.r4.large,aurora,2018-12-10-13:41:37,tpch_10g,1,6,19.820
db.r4.large,aurora,2018-12-10-13:41:37,tpch_10g,1,7,10.341
db.r4.large,aurora,2018-12-10-13:41:37,tpch_10g,1,8,22.533
db.r4.large,aurora,2018-12-10-13:41:37,tpch_10g,1,9,183.216
db.r4.large,aurora,2018-12-10-13:41:37,tpch_10g,1,10,24.983
db.r4.large,aurora,2018-12-10-13:41:37,tpch_10g,1,11,34.618
db.r4.large,aurora,2018-12-10-13:41:37,tpch_10g,1,12,24.443
db.r4.large,aurora,2018-12-10-13:41:37,tpch_10g,1,13,54.975
db.r4.large,aurora,2018-12-10-13:41:37,tpch_10g,1,14,6.631
db.r4.large,aurora,2018-12-10-13:41:37,tpch_10g,1,15,22.287
db.r4.large,aurora,2018-12-10-13:41:37,tpch_10g,1,16,13.110
db.r4.large,aurora,2018-12-10-13:41:37,tpch_10g,1,17,6.329
db.r4.large,aurora,2018-12-10-13:41:37,tpch_10g,1,18,28.024
db.r4.large,aurora,2018-12-10-13:41:37,tpch_10g,1,19,2.746
db.r4.large,aurora,2018-12-10-13:41:37,tpch_10g,1,20,236.761
db.r4.large,aurora,2018-12-10-13:41:37,tpch_10g,1,21,172.808
db.r4.large,aurora,2018-12-10-13:41:37,tpch_10g,1,22,1.913
db.r4.large,aurora,2018-12-10-14:03:42,tpch_10g,2,1,143.213
db.r4.large,aurora,2018-12-10-14:03:42,tpch_10g,2,2,1.492
db.r4.large,aurora,2018-12-10-14:03:42,tpch_10g,2,3,18.918
db.r4.large,aurora,2018-12-10-14:03:42,tpch_10g,2,4,5.016
db.r4.large,aurora,2018-12-10-14:03:42,tpch_10g,2,5,17.087
db.r4.large,aurora,2018-12-10-14:03:42,tpch_10g,2,6,21.045
db.r4.large,aurora,2018-12-10-14:03:42,tpch_10g,2,7,10.085
db.r4.large,aurora,2018-12-10-14:03:42,tpch_10g,2,8,4.317
db.r4.large,aurora,2018-12-10-14:03:42,tpch_10g,2,9,31.429
db.r4.large,aurora,2018-12-10-14:03:42,tpch_10g,2,10,24.642
db.r4.large,aurora,2018-12-10-14:03:42,tpch_10g,2,11,5.948
db.r4.large,aurora,2018-12-10-14:03:42,tpch_10g,2,12,24.074
db.r4.large,aurora,2018-12-10-14:03:42,tpch_10g,2,13,54.815
db.r4.large,aurora,2018-12-10-14:03:42,tpch_10g,2,14,6.540
db.r4.large,aurora,2018-12-10-14:03:42,tpch_10g,2,15,22.066
db.r4.large,aurora,2018-12-10-14:03:42,tpch_10g,2,16,2.992
db.r4.large,aurora,2018-12-10-14:03:42,tpch_10g,2,17,5.572
db.r4.large,aurora,2018-12-10-14:03:42,tpch_10g,2,18,27.903
db.r4.large,aurora,2018-12-10-14:03:42,tpch_10g,2,19,1.466
db.r4.large,aurora,2018-12-10-14:03:42,tpch_10g,2,20,235.998
db.r4.large,aurora,2018-12-10-14:03:42,tpch_10g,2,21,174.622
db.r4.large,aurora,2018-12-10-14:03:42,tpch_10g,2,22,1.959
db.r4.large,aurora,2018-12-10-14:17:43,tpch_10g,3,1,142.754
db.r4.large,aurora,2018-12-10-14:17:43,tpch_10g,3,2,1.356
db.r4.large,aurora,2018-12-10-14:17:43,tpch_10g,3,3,18.503
db.r4.large,aurora,2018-12-10-14:17:43,tpch_10g,3,4,5.700
db.r4.large,aurora,2018-12-10-14:17:43,tpch_10g,3,5,16.610
db.r4.large,aurora,2018-12-10-14:17:43,tpch_10g,3,6,20.290
db.r4.large,aurora,2018-12-10-14:17:43,tpch_10g,3,7,10.103
db.r4.large,aurora,2018-12-10-14:17:43,tpch_10g,3,8,4.280
db.r4.large,aurora,2018-12-10-14:17:43,tpch_10g,3,9,30.803
db.r4.large,aurora,2018-12-10-14:17:43,tpch_10g,3,10,24.768
db.r4.large,aurora,2018-12-10-14:17:43,tpch_10g,3,11,4.937
db.r4.large,aurora,2018-12-10-14:17:43,tpch_10g,3,12,24.303
db.r4.large,aurora,2018-12-10-14:17:43,tpch_10g,3,13,55.148
db.r4.large,aurora,2018-12-10-14:17:43,tpch_10g,3,14,6.587
db.r4.large,aurora,2018-12-10-14:17:43,tpch_10g,3,15,21.857
db.r4.large,aurora,2018-12-10-14:17:43,tpch_10g,3,16,3.044
db.r4.large,aurora,2018-12-10-14:17:43,tpch_10g,3,17,5.705
db.r4.large,aurora,2018-12-10-14:17:43,tpch_10g,3,18,28.075
db.r4.large,aurora,2018-12-10-14:17:43,tpch_10g,3,19,1.444
db.r4.large,aurora,2018-12-10-14:17:43,tpch_10g,3,20,235.458
db.r4.large,aurora,2018-12-10-14:17:43,tpch_10g,3,21,172.790
db.r4.large,aurora,2018-12-10-14:17:43,tpch_10g,3,22,1.932
db.r4.large,aurora,2018-12-10-14:31:39,tpch_10g,4,1,142.511
db.r4.large,aurora,2018-12-10-14:31:39,tpch_10g,4,2,1.354
db.r4.large,aurora,2018-12-10-14:31:39,tpch_10g,4,3,18.580
db.r4.large,aurora,2018-12-10-14:31:39,tpch_10g,4,4,5.777
db.r4.large,aurora,2018-12-10-14:31:39,tpch_10g,4,5,17.081
db.r4.large,aurora,2018-12-10-14:31:39,tpch_10g,4,6,20.634
db.r4.large,aurora,2018-12-10-14:31:39,tpch_10g,4,7,10.257
db.r4.large,aurora,2018-12-10-14:31:39,tpch_10g,4,8,4.244
db.r4.large,aurora,2018-12-10-14:31:39,tpch_10g,4,9,30.673
db.r4.large,aurora,2018-12-10-14:31:39,tpch_10g,4,10,23.419
db.r4.large,aurora,2018-12-10-14:31:39,tpch_10g,4,11,3.863
db.r4.large,aurora,2018-12-10-14:31:39,tpch_10g,4,12,23.936
db.r4.large,aurora,2018-12-10-14:31:39,tpch_10g,4,13,53.989
db.r4.large,aurora,2018-12-10-14:31:39,tpch_10g,4,14,6.633
db.r4.large,aurora,2018-12-10-14:31:39,tpch_10g,4,15,22.374
db.r4.large,aurora,2018-12-10-14:31:39,tpch_10g,4,16,2.889
db.r4.large,aurora,2018-12-10-14:31:39,tpch_10g,4,17,5.684
db.r4.large,aurora,2018-12-10-14:31:39,tpch_10g,4,18,28.013
db.r4.large,aurora,2018-12-10-14:31:39,tpch_10g,4,19,1.485
db.r4.large,aurora,2018-12-10-14:31:39,tpch_10g,4,20,234.135
db.r4.large,aurora,2018-12-10-14:31:39,tpch_10g,4,21,172.922
db.r4.large,aurora,2018-12-10-14:31:39,tpch_10g,4,22,1.982
db.r4.large,aurora,2018-12-10-14:45:32,tpch_30g,1,1,0.023
db.r4.large,aurora,2018-12-10-14:45:32,tpch_30g,1,2,0.035
db.r4.large,aurora,2018-12-10-14:45:32,tpch_30g,1,3,0.019
db.r4.large,aurora,2018-12-10-14:45:32,tpch_30g,1,4,0.010
db.r4.large,aurora,2018-12-10-14:45:32,tpch_30g,1,5,0.009
db.r4.large,aurora,2018-12-10-14:45:32,tpch_30g,1,6,0.008
db.r4.large,aurora,2018-12-10-14:45:32,tpch_30g,1,7,0.010
db.r4.large,aurora,2018-12-10-14:45:32,tpch_30g,1,8,0.009
db.r4.large,aurora,2018-12-10-14:45:32,tpch_30g,1,9,0.010
db.r4.large,aurora,2018-12-10-14:45:32,tpch_30g,1,10,0.009
db.r4.large,aurora,2018-12-10-14:45:32,tpch_30g,1,11,0.010
db.r4.large,aurora,2018-12-10-14:45:32,tpch_30g,1,12,0.007
db.r4.large,aurora,2018-12-10-14:45:32,tpch_30g,1,13,0.008
db.r4.large,aurora,2018-12-10-14:45:32,tpch_30g,1,14,0.009
db.r4.large,aurora,2018-12-10-14:45:32,tpch_30g,1,15,0.036
db.r4.large,aurora,2018-12-10-14:45:32,tpch_30g,1,16,0.009
db.r4.large,aurora,2018-12-10-14:45:32,tpch_30g,1,17,0.009
db.r4.large,aurora,2018-12-10-14:45:32,tpch_30g,1,18,0.009
db.r4.large,aurora,2018-12-10-14:45:32,tpch_30g,1,19,0.010
db.r4.large,aurora,2018-12-10-14:45:32,tpch_30g,1,20,0.008
db.r4.large,aurora,2018-12-10-14:45:32,tpch_30g,1,21,0.008
db.r4.large,aurora,2018-12-10-14:45:32,tpch_30g,1,22,0.009
db.r4.large,aurora,2018-12-10-14:45:32,tpch_30g,2,1,0.008
db.r4.large,aurora,2018-12-10-14:45:32,tpch_30g,2,2,0.008
db.r4.large,aurora,2018-12-10-14:45:32,tpch_30g,2,3,0.008
db.r4.large,aurora,2018-12-10-14:45:32,tpch_30g,2,4,0.008
db.r4.large,aurora,2018-12-10-14:45:32,tpch_30g,2,5,0.009
db.r4.large,aurora,2018-12-10-14:45:32,tpch_30g,2,6,0.009
db.r4.large,aurora,2018-12-10-14:45:32,tpch_30g,2,7,0.008
db.r4.large,aurora,2018-12-10-14:45:32,tpch_30g,2,8,0.008
db.r4.large,aurora,2018-12-10-14:45:32,tpch_30g,2,9,0.008
db.r4.large,aurora,2018-12-10-14:45:32,tpch_30g,2,10,0.009
db.r4.large,aurora,2018-12-10-14:45:32,tpch_30g,2,11,0.007
db.r4.large,aurora,2018-12-10-14:45:32,tpch_30g,2,12,0.008
db.r4.large,aurora,2018-12-10-14:45:32,tpch_30g,2,13,0.009
db.r4.large,aurora,2018-12-10-14:45:32,tpch_30g,2,14,0.008
db.r4.large,aurora,2018-12-10-14:45:32,tpch_30g,2,15,0.031
db.r4.large,aurora,2018-12-10-14:45:32,tpch_30g,2,16,0.009
db.r4.large,aurora,2018-12-10-14:45:32,tpch_30g,2,17,0.009
db.r4.large,aurora,2018-12-10-14:45:32,tpch_30g,2,18,0.009
db.r4.large,aurora,2018-12-10-14:45:32,tpch_30g,2,19,0.008
db.r4.large,aurora,2018-12-10-14:45:32,tpch_30g,2,20,0.009
db.r4.large,aurora,2018-12-10-14:45:32,tpch_30g,2,21,0.009
db.r4.large,aurora,2018-12-10-14:45:32,tpch_30g,2,22,0.008
db.r4.large,aurora,2018-12-10-14:45:33,tpch_30g,3,1,0.011
db.r4.large,aurora,2018-12-10-14:45:33,tpch_30g,3,2,0.008
db.r4.large,aurora,2018-12-10-14:45:33,tpch_30g,3,3,0.008
db.r4.large,aurora,2018-12-10-14:45:33,tpch_30g,3,4,0.008
db.r4.large,aurora,2018-12-10-14:45:33,tpch_30g,3,5,0.008
db.r4.large,aurora,2018-12-10-14:45:33,tpch_30g,3,6,0.008
db.r4.large,aurora,2018-12-10-14:45:33,tpch_30g,3,7,0.009
db.r4.large,aurora,2018-12-10-14:45:33,tpch_30g,3,8,0.008
db.r4.large,aurora,2018-12-10-14:45:33,tpch_30g,3,9,0.008
db.r4.large,aurora,2018-12-10-14:45:33,tpch_30g,3,10,0.008
db.r4.large,aurora,2018-12-10-14:45:33,tpch_30g,3,11,0.008
db.r4.large,aurora,2018-12-10-14:45:33,tpch_30g,3,12,0.009
db.r4.large,aurora,2018-12-10-14:45:33,tpch_30g,3,13,0.008
db.r4.large,aurora,2018-12-10-14:45:33,tpch_30g,3,14,0.009
db.r4.large,aurora,2018-12-10-14:45:33,tpch_30g,3,15,0.033
db.r4.large,aurora,2018-12-10-14:45:33,tpch_30g,3,16,0.008
db.r4.large,aurora,2018-12-10-14:45:33,tpch_30g,3,17,0.008
db.r4.large,aurora,2018-12-10-14:45:33,tpch_30g,3,18,0.008
db.r4.large,aurora,2018-12-10-14:45:33,tpch_30g,3,19,0.008
db.r4.large,aurora,2018-12-10-14:45:33,tpch_30g,3,20,0.008
db.r4.large,aurora,2018-12-10-14:45:33,tpch_30g,3,21,0.009
db.r4.large,aurora,2018-12-10-14:45:33,tpch_30g,3,22,0.008
db.r4.large,aurora,2018-12-10-14:45:33,tpch_30g,4,1,0.008
db.r4.large,aurora,2018-12-10-14:45:33,tpch_30g,4,2,0.008
db.r4.large,aurora,2018-12-10-14:45:33,tpch_30g,4,3,0.008
db.r4.large,aurora,2018-12-10-14:45:33,tpch_30g,4,4,0.008
db.r4.large,aurora,2018-12-10-14:45:33,tpch_30g,4,5,0.008
db.r4.large,aurora,2018-12-10-14:45:33,tpch_30g,4,6,0.008
db.r4.large,aurora,2018-12-10-14:45:33,tpch_30g,4,7,0.009
db.r4.large,aurora,2018-12-10-14:45:33,tpch_30g,4,8,0.009
db.r4.large,aurora,2018-12-10-14:45:33,tpch_30g,4,9,0.009
db.r4.large,aurora,2018-12-10-14:45:33,tpch_30g,4,10,0.008
db.r4.large,aurora,2018-12-10-14:45:33,tpch_30g,4,11,0.008
db.r4.large,aurora,2018-12-10-14:45:33,tpch_30g,4,12,0.008
db.r4.large,aurora,2018-12-10-14:45:33,tpch_30g,4,13,0.007
db.r4.large,aurora,2018-12-10-14:45:33,tpch_30g,4,14,0.007
db.r4.large,aurora,2018-12-10-14:45:33,tpch_30g,4,15,0.034
db.r4.large,aurora,2018-12-10-14:45:33,tpch_30g,4,16,0.008
db.r4.large,aurora,2018-12-10-14:45:33,tpch_30g,4,17,0.008
db.r4.large,aurora,2018-12-10-14:45:33,tpch_30g,4,18,0.007
db.r4.large,aurora,2018-12-10-14:45:33,tpch_30g,4,19,0.008
db.r4.large,aurora,2018-12-10-14:45:33,tpch_30g,4,20,0.008
db.r4.large,aurora,2018-12-10-14:45:33,tpch_30g,4,21,0.008
db.r4.large,aurora,2018-12-10-14:45:33,tpch_30g,4,22,0.009
